time	V(bpsksignal)	V(carriersignal)	V(demodedsignal)	V(injectedcarrier)	V(modulatingsignal)
2.887124157320903e-03	3.541312e-01	-3.618032e+00	5.070463e+00	-3.618032e+00	5.000000e+00
2.887538075594244e-03	3.161066e-01	-3.527066e+00	5.070463e+00	-3.527066e+00	5.000000e+00
2.887851873437223e-03	2.865807e-01	-3.456510e+00	5.070463e+00	-3.456510e+00	5.000000e+00
2.888023391805394e-03	2.701944e-01	-3.417375e+00	5.070463e+00	-3.417375e+00	5.000000e+00
2.888158297178717e-03	2.571842e-01	-3.386315e+00	5.070463e+00	-3.386315e+00	5.000000e+00
2.888319409372011e-03	2.415082e-01	-3.348902e+00	5.070463e+00	-3.348902e+00	5.000000e+00
2.888445850628799e-03	2.291012e-01	-3.319301e+00	5.070463e+00	-3.319301e+00	5.000000e+00
2.888585923789907e-03	2.152486e-01	-3.286263e+00	5.070463e+00	-3.286263e+00	5.000000e+00
2.888734532095177e-03	2.004291e-01	-3.250934e+00	5.070463e+00	-3.250934e+00	5.000000e+00
2.888898386019564e-03	1.839456e-01	-3.211652e+00	5.070463e+00	-3.211652e+00	5.000000e+00
2.889069929357024e-03	1.665304e-01	-3.170162e+00	5.070463e+00	-3.170162e+00	5.000000e+00
2.889278738347292e-03	1.451104e-01	-3.119162e+00	5.070463e+00	-3.119162e+00	5.000000e+00
2.889516471069260e-03	1.204253e-01	-3.060445e+00	5.070463e+00	-3.060445e+00	5.000000e+00
2.889826716110583e-03	8.775277e-02	-2.982793e+00	5.070463e+00	-2.982793e+00	5.000000e+00
2.890209815731899e-03	4.672715e-02	-2.885346e+00	5.070463e+00	-2.885346e+00	5.000000e+00
2.890757884534228e-03	-1.323465e-02	-2.743043e+00	5.070463e+00	-2.743043e+00	5.000000e+00
2.891626067343392e-03	-1.111450e-01	-2.511038e+00	5.070463e+00	-2.511038e+00	5.000000e+00
2.893362432961721e-03	-3.166513e-01	-2.025328e+00	5.070463e+00	-2.025328e+00	5.000000e+00
2.895573665622920e-03	-5.939074e-01	-1.372717e+00	5.070463e+00	-1.372717e+00	5.000000e+00
2.897540480086562e-03	-8.511834e-01	-7.696092e-01	5.070463e+00	-7.696092e-01	5.000000e+00
2.899581238277894e-03	-1.124460e+00	-1.315427e-01	5.070463e+00	-1.315427e-01	5.000000e+00
2.902012956733662e-03	-1.452308e+00	6.307043e-01	5.070463e+00	6.307043e-01	5.000000e+00
2.905553686975168e-03	-1.918934e+00	1.709549e+00	5.070463e+00	1.709549e+00	5.000000e+00
2.912240069626428e-03	-2.690829e+00	3.477323e+00	5.070463e+00	3.477323e+00	5.000000e+00
2.919406562607672e-03	-3.234381e+00	4.694379e+00	5.070463e+00	4.694379e+00	5.000000e+00
2.924349120763829e-03	-3.379110e+00	4.995820e+00	5.070463e+00	4.995820e+00	5.000000e+00
2.926257966262709e-03	-3.380660e+00	4.984390e+00	5.070463e+00	4.984390e+00	5.000000e+00
2.928547547042151e-03	-3.341971e+00	4.876304e+00	5.070463e+00	4.876304e+00	5.000000e+00
2.930424572082760e-03	-3.278076e+00	4.712378e+00	5.070463e+00	4.712378e+00	5.000000e+00
2.932795494899775e-03	-3.157377e+00	4.412122e+00	5.070463e+00	4.412122e+00	5.000000e+00
2.935815451472343e-03	-2.942917e+00	3.889263e+00	5.070463e+00	3.889263e+00	5.000000e+00
2.939060220667729e-03	-2.645117e+00	3.172520e+00	5.070463e+00	3.172520e+00	5.000000e+00
2.941278081060164e-03	-2.407166e+00	2.604967e+00	5.070463e+00	2.604967e+00	5.000000e+00
2.943053282205971e-03	-2.200346e+00	2.113739e+00	5.070463e+00	2.113739e+00	5.000000e+00
2.944933284834286e-03	-1.968414e+00	1.565005e+00	5.070463e+00	1.565005e+00	5.000000e+00
2.946039668192869e-03	-1.826922e+00	1.231375e+00	5.070463e+00	1.231375e+00	5.000000e+00
2.947120760103969e-03	-1.685954e+00	8.996140e-01	5.070463e+00	8.996140e-01	5.000000e+00
2.948790532167357e-03	-1.464437e+00	3.795999e-01	5.070463e+00	3.795999e-01	5.000000e+00
2.950553610664201e-03	-1.227822e+00	-1.738869e-01	5.070463e+00	-1.738869e-01	5.000000e+00
2.952419588587971e-03	-9.775417e-01	-7.572114e-01	5.070463e+00	-7.572114e-01	5.000000e+00
2.953910702141442e-03	-7.798039e-01	-1.216258e+00	5.070463e+00	-1.216258e+00	5.000000e+00
2.955717626982806e-03	-5.458634e-01	-1.757857e+00	5.070463e+00	-1.757857e+00	5.000000e+00
2.959331476665535e-03	-1.079460e-01	-2.766472e+00	5.070463e+00	-2.766472e+00	5.000000e+00
2.964850991145060e-03	4.412684e-01	-4.017392e+00	5.070463e+00	-4.017392e+00	5.000000e+00
2.971165009390713e-03	8.197131e-01	-4.855547e+00	5.070463e+00	-4.855547e+00	5.000000e+00
2.975051355192964e-03	8.972909e-01	-4.999974e+00	5.070463e+00	-4.999974e+00	5.000000e+00
2.976583622556358e-03	9.005840e-01	-4.975269e+00	5.070463e+00	-4.975269e+00	5.000000e+00
2.977537631393491e-03	8.939230e-01	-4.936578e+00	5.070463e+00	-4.936578e+00	5.000000e+00
2.978114286524687e-03	8.824618e-01	-4.904582e+00	5.070463e+00	-4.904582e+00	5.000000e+00
2.978449320125869e-03	8.736979e-01	-4.883032e+00	5.070463e+00	-4.883032e+00	5.000000e+00
2.978701280790313e-03	8.667731e-01	-4.865400e+00	5.070463e+00	-4.865400e+00	5.000000e+00
2.978956516724298e-03	8.591785e-01	-4.846295e+00	5.070463e+00	-4.846295e+00	5.000000e+00
2.979226560482003e-03	8.504282e-01	-4.824725e+00	5.070463e+00	-4.824725e+00	5.000000e+00
2.979545415010404e-03	8.393511e-01	-4.797468e+00	5.070463e+00	-4.797468e+00	5.000000e+00
2.979901002346929e-03	8.261814e-01	-4.764802e+00	5.070463e+00	-4.764802e+00	5.000000e+00
2.980569218894904e-03	7.989936e-01	-4.696993e+00	5.070463e+00	-4.696993e+00	5.000000e+00
2.981207940148092e-03	7.697668e-01	-4.624438e+00	5.070463e+00	-4.624438e+00	5.000000e+00
2.981992212870610e-03	7.294651e-01	-4.525177e+00	5.070463e+00	-4.525177e+00	5.000000e+00
2.982926466295578e-03	6.752989e-01	-4.392616e+00	5.070463e+00	-4.392616e+00	5.000000e+00
2.984104073815944e-03	5.976848e-01	-4.204030e+00	5.070463e+00	-4.204030e+00	5.000000e+00
2.985664125227643e-03	4.795241e-01	-3.918963e+00	5.070463e+00	-3.918963e+00	5.000000e+00
2.986596303720751e-03	4.010675e-01	-3.730479e+00	5.070463e+00	-3.730479e+00	5.000000e+00
2.987174994838901e-03	3.495261e-01	-3.606990e+00	5.070463e+00	-3.606990e+00	5.000000e+00
2.987573424758826e-03	3.128060e-01	-3.519186e+00	5.070463e+00	-3.519186e+00	5.000000e+00
2.987872945704417e-03	2.845768e-01	-3.451723e+00	5.070463e+00	-3.451723e+00	5.000000e+00
2.988001957792449e-03	2.722502e-01	-3.422287e+00	5.070463e+00	-3.422287e+00	5.000000e+00
2.988178951249140e-03	2.551830e-01	-3.381538e+00	5.070463e+00	-3.381538e+00	5.000000e+00
2.988288616599965e-03	2.445153e-01	-3.356080e+00	5.070463e+00	-3.356080e+00	5.000000e+00
2.988422268702222e-03	2.314204e-01	-3.324837e+00	5.070463e+00	-3.324837e+00	5.000000e+00
2.988582076810170e-03	2.156305e-01	-3.287174e+00	5.070463e+00	-3.287174e+00	5.000000e+00
2.988727009950942e-03	2.011874e-01	-3.252729e+00	5.070463e+00	-3.252729e+00	5.000000e+00
2.988906786158742e-03	1.831080e-01	-3.209629e+00	5.070463e+00	-3.209629e+00	5.000000e+00
2.989087146062981e-03	1.647826e-01	-3.165977e+00	5.070463e+00	-3.165977e+00	5.000000e+00
2.989326731831853e-03	1.401505e-01	-3.107364e+00	5.070463e+00	-3.107364e+00	5.000000e+00
2.989587540737853e-03	1.129785e-01	-3.042758e+00	5.070463e+00	-3.042758e+00	5.000000e+00
2.989958570921647e-03	7.371390e-02	-2.949446e+00	5.070463e+00	-2.949446e+00	5.000000e+00
2.990402156882445e-03	2.585336e-02	-2.835787e+00	5.070463e+00	-2.835787e+00	5.000000e+00
2.991289328804042e-03	-7.275090e-02	-2.601950e+00	5.070463e+00	-2.601950e+00	5.000000e+00
2.993044590471279e-03	-2.781297e-01	-2.116213e+00	5.070463e+00	-2.116213e+00	5.000000e+00
2.995431432714260e-03	-5.756150e-01	-1.415628e+00	5.070463e+00	-1.415628e+00	5.000000e+00
2.997379727764374e-03	-8.298891e-01	-8.194691e-01	5.070463e+00	-8.194691e-01	5.000000e+00
2.999438070136096e-03	-1.105161e+00	-1.764988e-01	5.070463e+00	-1.764988e-01	5.000000e+00
3.000001000000000e-03	-1.181144e+00	3.141593e-04	5.070463e+00	3.141593e-04	5.000000e+00
3.000001100000000e-03	-1.181162e+00	3.455752e-04	5.070463e+00	3.455752e-04	4.000000e+00
3.000001300000000e-03	-1.181206e+00	4.084070e-04	5.070463e+00	4.084070e-04	2.000000e+00
3.000001637902598e-03	-1.181324e+00	5.145623e-04	5.070463e+00	5.145623e-04	-1.379026e+00
3.000001965558128e-03	-1.181484e+00	6.174983e-04	5.070463e+00	6.174983e-04	-4.655581e+00
3.000002000000000e-03	-1.181504e+00	6.283185e-04	5.070463e+00	6.283185e-04	-5.000000e+00
3.000002010332562e-03	-1.181510e+00	6.315646e-04	5.070463e+00	6.315646e-04	-5.000000e+00
3.000002024109310e-03	-1.181518e+00	6.358927e-04	5.070463e+00	6.358927e-04	-5.000000e+00
3.000002051662808e-03	-1.181533e+00	6.445489e-04	5.070463e+00	6.445489e-04	-5.000000e+00
3.000002106769803e-03	-1.181565e+00	6.618613e-04	5.070463e+00	6.618613e-04	-5.000000e+00
3.000002216983794e-03	-1.181627e+00	6.964860e-04	5.070463e+00	6.964860e-04	-5.000000e+00
3.000002437411776e-03	-1.181749e+00	7.657355e-04	5.070463e+00	7.657355e-04	-5.000000e+00
3.000002878267738e-03	-1.181979e+00	9.042345e-04	5.070463e+00	9.042345e-04	-5.000000e+00
3.000003759979664e-03	-1.182399e+00	1.181232e-03	5.070463e+00	1.181232e-03	-5.000000e+00
3.000005523403515e-03	-1.183104e+00	1.735228e-03	5.070463e+00	1.735228e-03	-5.000000e+00
3.000007763669754e-03	-1.183818e+00	2.439029e-03	5.070463e+00	2.439029e-03	-5.000000e+00
3.000010426486907e-03	-1.184504e+00	3.275577e-03	5.070463e+00	3.275577e-03	-5.000000e+00
3.000013427427330e-03	-1.185159e+00	4.218350e-03	5.070463e+00	4.218350e-03	-5.000000e+00
3.000017152319717e-03	-1.185886e+00	5.388559e-03	5.070463e+00	5.388559e-03	-5.000000e+00
3.000021725104291e-03	-1.186726e+00	6.825141e-03	5.070463e+00	6.825141e-03	-5.000000e+00
3.000027685370823e-03	-1.187799e+00	8.697611e-03	5.070463e+00	8.697611e-03	-5.000000e+00
3.000035487611035e-03	-1.189214e+00	1.114875e-02	5.070463e+00	1.114875e-02	-5.000000e+00
3.000047175108190e-03	-1.191402e+00	1.482048e-02	5.070463e+00	1.482048e-02	-5.000000e+00
3.000062877685357e-03	-1.194479e+00	1.975356e-02	5.070463e+00	1.975356e-02	-5.000000e+00
3.000079503603917e-03	-1.197868e+00	2.497669e-02	5.070463e+00	2.497669e-02	-5.000000e+00
3.000095991919828e-03	-1.201004e+00	3.015657e-02	5.070463e+00	3.015657e-02	-5.000000e+00
3.000111904118543e-03	-1.203210e+00	3.515543e-02	5.070463e+00	3.515543e-02	-5.000000e+00
3.000133031192377e-03	-1.204476e+00	4.179249e-02	5.070463e+00	4.179249e-02	-5.000000e+00
3.000163078667817e-03	-1.203623e+00	5.123178e-02	5.070463e+00	5.123178e-02	-5.000000e+00
3.000196047026772e-03	-1.200168e+00	6.158843e-02	5.070463e+00	6.158843e-02	-5.000000e+00
3.000246401674854e-03	-1.191857e+00	7.740628e-02	5.070463e+00	7.740628e-02	-5.000000e+00
3.000332630029365e-03	-1.173404e+00	1.044912e-01	5.070463e+00	1.044912e-01	-5.000000e+00
3.000376405744967e-03	-1.163014e+00	1.182403e-01	5.070463e+00	1.182403e-01	-5.000000e+00
3.000394492892129e-03	-1.158679e+00	1.239209e-01	5.070463e+00	1.239209e-01	-5.000000e+00
3.000403821404484e-03	-1.156441e+00	1.268506e-01	5.070463e+00	1.268506e-01	-5.000000e+00
3.000412924144686e-03	-1.154248e+00	1.297094e-01	5.070463e+00	1.297094e-01	-5.000000e+00
3.000431129625090e-03	-1.149842e+00	1.354268e-01	5.070463e+00	1.354268e-01	-5.000000e+00
3.000467540585897e-03	-1.140959e+00	1.468611e-01	5.070463e+00	1.468611e-01	-5.000000e+00
3.000500414715900e-03	-1.132856e+00	1.571840e-01	5.070463e+00	1.571840e-01	-5.000000e+00
3.000531100767698e-03	-1.125217e+00	1.668193e-01	5.070463e+00	1.668193e-01	-5.000000e+00
3.000562302416468e-03	-1.117411e+00	1.766158e-01	5.070463e+00	1.766158e-01	-5.000000e+00
3.000592519408541e-03	-1.109847e+00	1.861025e-01	5.070463e+00	1.861025e-01	-5.000000e+00
3.000630641825793e-03	-1.100292e+00	1.980701e-01	5.070463e+00	1.980701e-01	-5.000000e+00
3.000685054701132e-03	-1.086645e+00	2.151498e-01	5.070463e+00	2.151498e-01	-5.000000e+00
3.000761353623821e-03	-1.067504e+00	2.390951e-01	5.070463e+00	2.390951e-01	-5.000000e+00
3.000896762039050e-03	-1.033542e+00	2.815771e-01	5.070463e+00	2.815771e-01	-5.000000e+00
3.001091559119525e-03	-9.847775e-01	3.426546e-01	5.070463e+00	3.426546e-01	-5.000000e+00
3.001389858641925e-03	-9.289335e-01	4.360822e-01	5.070463e+00	4.360822e-01	-5.000000e+00
3.001698526009134e-03	-9.298133e-01	5.325953e-01	5.070463e+00	5.325953e-01	-5.000000e+00
3.001909544086838e-03	-9.638962e-01	5.984627e-01	5.070463e+00	5.984627e-01	-5.000000e+00
3.002020258907221e-03	-9.834447e-01	6.329800e-01	5.070463e+00	6.329800e-01	-5.000000e+00
3.002120473657962e-03	-9.967148e-01	6.641973e-01	5.070463e+00	6.641973e-01	-5.000000e+00
3.002229801976807e-03	-1.003255e+00	6.982235e-01	5.070463e+00	6.982235e-01	-5.000000e+00
3.002331984663825e-03	-1.000486e+00	7.299960e-01	5.070463e+00	7.299960e-01	-5.000000e+00
3.002462380011592e-03	-9.864516e-01	7.704970e-01	5.070463e+00	7.704970e-01	-5.000000e+00
3.002641263659107e-03	-9.559371e-01	8.259739e-01	5.070463e+00	8.259739e-01	-5.000000e+00
3.002852625204095e-03	-9.132797e-01	8.913880e-01	5.070463e+00	8.913880e-01	-5.000000e+00
3.003106908127433e-03	-8.616045e-01	9.698765e-01	5.070463e+00	9.698765e-01	-5.000000e+00
3.003342264201300e-03	-8.177754e-01	1.042303e+00	5.070463e+00	1.042303e+00	-5.000000e+00
3.003605806918224e-03	-7.760639e-01	1.123132e+00	5.070463e+00	1.123132e+00	-5.000000e+00
3.003858610845344e-03	-7.434623e-01	1.200378e+00	5.070463e+00	1.200378e+00	-5.000000e+00
3.004156924745505e-03	-7.102432e-01	1.291139e+00	5.070463e+00	1.291139e+00	-5.000000e+00
3.004378449157935e-03	-6.858311e-01	1.358245e+00	5.070463e+00	1.358245e+00	-5.000000e+00
3.004648516871030e-03	-6.535128e-01	1.439700e+00	5.070463e+00	1.439700e+00	-5.000000e+00
3.004948153814188e-03	-6.145556e-01	1.529586e+00	5.070463e+00	1.529586e+00	-5.000000e+00
3.005354443644048e-03	-5.599443e-01	1.650595e+00	5.070463e+00	1.650595e+00	-5.000000e+00
3.005760415735640e-03	-5.065990e-01	1.770435e+00	5.070463e+00	1.770435e+00	-5.000000e+00
3.006304956256517e-03	-4.383337e-01	1.929357e+00	5.070463e+00	1.929357e+00	-5.000000e+00
3.006825916101245e-03	-3.745680e-01	2.079285e+00	5.070463e+00	2.079285e+00	-5.000000e+00
3.007506927065690e-03	-2.912867e-01	2.271891e+00	5.070463e+00	2.271891e+00	-5.000000e+00
3.008283893048570e-03	-1.978964e-01	2.486537e+00	5.070463e+00	2.486537e+00	-5.000000e+00
3.009397665096771e-03	-6.941572e-02	2.783769e+00	5.070463e+00	2.783769e+00	-5.000000e+00
3.010607587923857e-03	6.375473e-02	3.091172e+00	5.070463e+00	3.091172e+00	-5.000000e+00
3.012592676611277e-03	2.658266e-01	3.556062e+00	5.070463e+00	3.556062e+00	-5.000000e+00
3.014619673064262e-03	4.475430e-01	3.973706e+00	5.070463e+00	3.973706e+00	-5.000000e+00
3.017030479239829e-03	6.279548e-01	4.386138e+00	5.070463e+00	4.386138e+00	-5.000000e+00
3.017111866894795e-03	6.333042e-01	4.398356e+00	5.070463e+00	4.398356e+00	-5.000000e+00
3.017274642204728e-03	6.438963e-01	4.422445e+00	5.070463e+00	4.422445e+00	-5.000000e+00
3.017600192824593e-03	6.644447e-01	4.469234e+00	5.070463e+00	4.469234e+00	-5.000000e+00
3.017904600307905e-03	6.829038e-01	4.511293e+00	5.070463e+00	4.511293e+00	-5.000000e+00
3.018163828431169e-03	6.980655e-01	4.545809e+00	5.070463e+00	4.545809e+00	-5.000000e+00
3.018399622691526e-03	7.114195e-01	4.576158e+00	5.070463e+00	4.576158e+00	-5.000000e+00
3.018555025993488e-03	7.199919e-01	4.595611e+00	5.070463e+00	4.595611e+00	-5.000000e+00
3.018750079180814e-03	7.304899e-01	4.619407e+00	5.070463e+00	4.619407e+00	-5.000000e+00
3.018931608117577e-03	7.399939e-01	4.640930e+00	5.070463e+00	4.640930e+00	-5.000000e+00
3.019236018658197e-03	7.553465e-01	4.675666e+00	5.070463e+00	4.675666e+00	-5.000000e+00
3.019712129727660e-03	7.778762e-01	4.726560e+00	5.070463e+00	4.726560e+00	-5.000000e+00
3.020190879898816e-03	7.987007e-01	4.773471e+00	5.070463e+00	4.773471e+00	-5.000000e+00
3.020887813169958e-03	8.257096e-01	4.834031e+00	5.070463e+00	4.834031e+00	-5.000000e+00
3.022281679712243e-03	8.677656e-01	4.927248e+00	5.070463e+00	4.927248e+00	-5.000000e+00
3.023959093653498e-03	8.968900e-01	4.989310e+00	5.070463e+00	4.989310e+00	-5.000000e+00
3.026112648244647e-03	8.994409e-01	4.987787e+00	5.070463e+00	4.987787e+00	-5.000000e+00
3.028311176435654e-03	8.616762e-01	4.892180e+00	5.070463e+00	4.892180e+00	-5.000000e+00
3.031876673964191e-03	7.159893e-01	4.540496e+00	5.070463e+00	4.540496e+00	-5.000000e+00
3.037564226485705e-03	2.864428e-01	3.521238e+00	5.070463e+00	3.521238e+00	-5.000000e+00
3.046163771719743e-03	-7.039565e-01	1.193550e+00	5.070463e+00	1.193550e+00	-5.000000e+00
3.052836824732915e-03	-1.597802e+00	-8.865032e-01	5.070463e+00	-8.865032e-01	-5.000000e+00
3.058710611936057e-03	-2.337503e+00	-2.601934e+00	5.070463e+00	-2.601934e+00	-5.000000e+00
3.064707039392277e-03	-2.941303e+00	-3.990305e+00	5.070463e+00	-3.990305e+00	-5.000000e+00
3.068958214536847e-03	-3.226248e+00	-4.644034e+00	5.070463e+00	-4.644034e+00	-5.000000e+00
3.073030104314363e-03	-3.367901e+00	-4.961750e+00	5.070463e+00	-4.961750e+00	-5.000000e+00
3.075764668471738e-03	-3.385207e+00	-4.994230e+00	5.070463e+00	-4.994230e+00	-5.000000e+00
3.077744939018634e-03	-3.359095e+00	-4.925820e+00	5.070463e+00	-4.925820e+00	-5.000000e+00
3.079818296822045e-03	-3.297006e+00	-4.772612e+00	5.070463e+00	-4.772612e+00	-5.000000e+00
3.081977512155678e-03	-3.195158e+00	-4.527139e+00	5.070463e+00	-4.527139e+00	-5.000000e+00
3.084619620848062e-03	-3.022585e+00	-4.114163e+00	5.070463e+00	-4.114163e+00	-5.000000e+00
3.087002171525973e-03	-2.824157e+00	-3.644376e+00	5.070463e+00	-3.644376e+00	-5.000000e+00
3.089085618854485e-03	-2.621933e+00	-3.166349e+00	5.070463e+00	-3.166349e+00	-5.000000e+00
3.090897421372960e-03	-2.426397e+00	-2.706287e+00	5.070463e+00	-2.706287e+00	-5.000000e+00
3.092736561833542e-03	-2.212355e+00	-2.203486e+00	5.070463e+00	-2.203486e+00	-5.000000e+00
3.094480359593551e-03	-1.997454e+00	-1.699494e+00	5.070463e+00	-1.699494e+00	-5.000000e+00
3.096551723052450e-03	-1.730415e+00	-1.074853e+00	5.070463e+00	-1.074853e+00	-5.000000e+00
3.099711687638403e-03	-1.308851e+00	-9.057105e-02	5.070463e+00	-9.057105e-02	-5.000000e+00
3.103317766403354e-03	-8.249052e-01	1.034774e+00	5.070463e+00	1.034774e+00	-5.000000e+00
3.107218619131705e-03	-3.262011e-01	2.190838e+00	5.070463e+00	2.190838e+00	-5.000000e+00
3.111772705391846e-03	1.849044e-01	3.370335e+00	5.070463e+00	3.370335e+00	-5.000000e+00
3.117038285513289e-03	6.283108e-01	4.387315e+00	5.070463e+00	4.387315e+00	-5.000000e+00
3.122520614983565e-03	8.733524e-01	4.939451e+00	5.070463e+00	4.939451e+00	-5.000000e+00
3.125572165019244e-03	9.025121e-01	4.996769e+00	5.070463e+00	4.996769e+00	-5.000000e+00
3.127431589470801e-03	8.816074e-01	4.941758e+00	5.070462e+00	4.941758e+00	-5.000000e+00
3.130453465396907e-03	7.864153e-01	4.709336e+00	5.070459e+00	4.709336e+00	-5.000000e+00
3.135313320166687e-03	4.830382e-01	3.986448e+00	5.070443e+00	3.986448e+00	-5.000000e+00
3.141216222696492e-03	-9.550758e-02	2.621535e+00	5.070332e+00	2.621535e+00	-5.000000e+00
3.148649222120267e-03	-1.033868e+00	4.238501e-01	5.069304e+00	4.238501e-01	-5.000000e+00
3.156084555402278e-03	-2.019326e+00	-1.865295e+00	5.059405e+00	-1.865295e+00	-5.000000e+00
3.162717910916696e-03	-2.763820e+00	-3.583609e+00	4.915866e+00	-3.583609e+00	-5.000000e+00
3.166931494020669e-03	-3.107248e+00	-4.371125e+00	4.213312e+00	-4.371125e+00	-5.000000e+00
3.170880061739204e-03	-3.309839e+00	-4.833408e+00	3.269015e+00	-4.833408e+00	-5.000000e+00
3.174939881180949e-03	-3.386780e+00	-4.999964e+00	2.281716e+00	-4.999964e+00	-5.000000e+00
3.176477654859174e-03	-3.379529e+00	-4.978466e+00	1.893267e+00	-4.978466e+00	-5.000000e+00
3.178904759512800e-03	-3.328719e+00	-4.850270e+00	1.295906e+00	-4.850270e+00	-5.000000e+00
3.181151428950692e-03	-3.238512e+00	-4.631160e+00	7.304852e-01	-4.631160e+00	-5.000000e+00
3.183454670069767e-03	-3.104966e+00	-4.310942e+00	1.604367e-01	-4.310942e+00	-5.000000e+00
3.186853762676253e-03	-2.837862e+00	-3.676138e+00	-6.928035e-01	-3.676138e+00	-5.000000e+00
3.191950201884186e-03	-2.305866e+00	-2.422466e+00	-1.962424e+00	-2.422466e+00	-5.000000e+00
3.196745632776233e-03	-1.705137e+00	-1.015280e+00	-3.164774e+00	-1.015280e+00	-5.000000e+00
3.204243144999200e-03	-7.041345e-01	1.317288e+00	-4.881657e+00	1.317288e+00	-5.000000e+00
3.207412041915536e-03	-3.015802e-01	2.245297e+00	-5.067406e+00	2.245297e+00	-5.000000e+00
3.210448348160747e-03	4.581084e-02	3.051697e+00	-5.063792e+00	3.051697e+00	-5.000000e+00
3.212329354202314e-03	2.408859e-01	3.497423e+00	-5.076819e+00	3.497423e+00	-5.000000e+00
3.213587253667892e-03	3.581319e-01	3.768626e+00	-5.064952e+00	3.768626e+00	-5.000000e+00
3.214495219631308e-03	4.369227e-01	3.949854e+00	-5.074628e+00	3.949854e+00	-5.000000e+00
3.215483600589343e-03	5.172337e-01	4.132505e+00	-5.067340e+00	4.132505e+00	-5.000000e+00
3.216138254129463e-03	5.660304e-01	4.244753e+00	-5.072452e+00	4.244753e+00	-5.000000e+00
3.216665766683278e-03	6.031891e-01	4.329986e+00	-5.069341e+00	4.329986e+00	-5.000000e+00
3.217229063418742e-03	6.409268e-01	4.415747e+00	-5.071121e+00	4.415747e+00	-5.000000e+00
3.217972388385486e-03	6.869707e-01	4.520435e+00	-5.070022e+00	4.520435e+00	-5.000000e+00
3.218682215815442e-03	7.268521e-01	4.611207e+00	-5.070753e+00	4.611207e+00	-5.000000e+00
3.219781001717689e-03	7.809682e-01	4.733572e+00	-5.070242e+00	4.733572e+00	-5.000000e+00
3.220882624008085e-03	8.255510e-01	4.833614e+00	-5.070632e+00	4.833614e+00	-5.000000e+00
3.222157646603771e-03	8.646547e-01	4.920475e+00	-5.070329e+00	4.920475e+00	-5.000000e+00
3.224282807986147e-03	8.997906e-01	4.994924e+00	-5.070580e+00	4.994924e+00	-5.000000e+00
3.226233280525293e-03	8.984226e-01	4.984996e+00	-5.070363e+00	4.984996e+00	-5.000000e+00
3.228507398279674e-03	8.563375e-01	4.879076e+00	-5.070551e+00	4.879076e+00	-5.000000e+00
3.232193366983647e-03	6.981918e-01	4.497937e+00	-5.070382e+00	4.497937e+00	-5.000000e+00
3.238060775866966e-03	2.388116e-01	3.408792e+00	-5.070541e+00	3.408792e+00	-5.000000e+00
